"name","volume","margulis constant","left geod","right geod","ortho length"
"m003(4,1)",1.645803736443157886123781370,0.9017688533972795,(0.779450881235755-2.598254418331175j),(0.779450881235759-2.598254418331175j),(0.456731986339684+2.131489981304931j)
"m003(4,3)",1.797600089838728511107120798,0.9332834692881387,(0.793566517810958-2.659024314896553j),(0.793566517810955-2.659024314896552j),(0.490901601860767+2.212137057083103j)
"m003(4,5)",1.887069923836993294573274158,0.9482060151946052,(0.817757760670605-2.681432479248739j),(0.817757760670601-2.681432479248737j),(0.477793575590952-0.884460483387806j)
"m003(4,7)",1.936445884871015383683818186,0.9545734307867101,(0.833964356734814-2.686960562203847j),(0.833964356734812-2.686960562203854j),(0.461571406307297+2.274628421121094j)
"m003(4,9)",1.964814311423499920257912535,0.9576661061976343,(0.843421690782657-2.687583175538343j),(0.843421690782651-2.687583175538342j),(0.450468719699089+2.281300174577732j)
"m003(5,1)",1.765716305218255968561851474,0.9217410220067555,(0.808403320607517-2.620609132529847j),(0.808403320607519-2.620609132529846j),(0.443933663631853+2.17957078211351j)
"m003(5,2)",1.815118984880301431377404125,0.9305747772894264,(0.808353285672785-2.642777483819886j),(0.808353285672782-2.642777483819888j),(0.461053762377481+2.204368010024254j)
"m003(5,3)",1.856068515310831468617412785,0.9384232535451229,(0.813206218948672-2.658960327289674j),(0.813206218948668-2.658960327289673j),(0.467414868494448+2.22681126527003j)
"m003(5,4)",1.888905600922836992845701727,0.9444898953047267,(0.819966055094725-2.669809157984619j),(0.819966055094728-2.669809157984617j),(0.467083470532553+2.244532378380567j)
"m003(5,6)",1.934814210234001257073706914,0.9521021431750136,(0.832811062384974-2.68062455726202j),(0.832811062384971-2.680624557262019j),(0.458895945487411+2.26619042304857j)
"m003(5,7)",1.950519423448026807972182950,0.9544064961389598,(0.83782697445121-2.682920668098944j),(0.837826974451217-2.682920668098945j),(0.454315315449813+2.272180238400457j)
"m003(5,8)",1.962875719109535839744417092,0.9560971179509494,(0.84189254928137-2.684164663229547j),(0.841892549281383-2.684164663229548j),(0.450199738285523+2.276232694002896j)
"m003(6,1)",1.837480740558747789100706498,0.9334056496979782,(0.824838636161347-2.635148248786733j),(0.824838636161335-2.635148248786718j),(0.436785180914088+2.207992222728892j)
"m003(6,5)",1.935470550480441324768673599,0.9502814307316797,(0.833806707715427-2.674324394586809j),(0.833806707715429-2.674324394586801j),(0.453589715584631+2.259282979580875j)
"m003(6,7)",1.962018209577992532882868372,0.9547089977374827,(0.841355361433345-2.680358812716352j),(0.841355361433339-2.680358812716349j),(0.448461627820405+2.271333701636356j)
"m003(7,1)",1.883704603294869843664852896,0.9407554506423035,(0.834954869876886-2.645079521162952j),(0.834954869876875-2.645079521162948j),(0.432543233993109+2.226250404058208j)
"m003(7,2)",1.904396170428683582683072176,0.9436111249181676,(0.8336231998895-2.654898749367379j),(0.833623199889506-2.654898749367378j),(0.44080020402461+2.236464023492892j)
"m003(7,3)",1.922593039000337708630543196,0.9466288525019504,(0.834503827738303-2.662847627781047j),(0.834503827738307-2.662847627781045j),(0.445159500439821+2.246235364714444j)
"m003(7,4)",1.938188513867382460290269544,0.9493900128911054,(0.836598293485311-2.668931875548556j),(0.836598293485317-2.668931875548554j),(0.446747955792174+2.254736474634443j)
"m003(7,5)",1.951330317071414864945096090,0.9517421373603857,(0.839204068440488-2.673394981795204j),(0.839204068440498-2.673394981795207j),(0.446582176505535+2.261689586503276j)
"m003(7,6)",1.962298614981311116228680697,0.9536728038733673,(0.841885766699264-2.676568326511909j),(0.841885766699263-2.67656832651191j),(0.445436844413182+2.267158238872965j)
"m003(8,1)",1.915163182341707162936366252,0.9456610576837214,(0.841572539251019-2.652135493942147j),(0.841572539251015-2.652135493942148j),(0.429894065352875+2.23868786436444j)
"m003(8,3)",1.942511751862382253807772594,0.9494419559358966,(0.840533626567352-2.664925905518584j),(0.840533626567358-2.664925905518582j),(0.439530965905499+2.252638284980151j)
"m003(8,5)",1.963648200534736870360492359,0.9530966626354546,(0.843365273891387-2.67316734314989j),(0.843365273891386-2.673167343149888j),(0.441533647219441-0.877509247094393j)
"m003(9,1)",1.937510818317068840084729056,0.9490872185328796,(0.84611329547111-2.6573134814679j),(0.846113295471108-2.657313481467898j),(0.428167545250082-0.894050613667794j)
"m003(9,2)",1.947920982229451513251653573,0.9502552660203264,(0.844955869211798-2.66240348840326j),(0.844955869211791-2.66240348840326j),(0.432789394948561-0.888991661913762j)
"m003(9,4)",1.965903904210084932872706354,0.953000757335185,(0.84554534618841-2.670411607457444j),(0.845545346188409-2.670411607457445j),(0.43723398691264-0.879351044592938j)
"m004(-9,1)",1.667804452658414037729478283,0.9126581515148926,(0.225271042898358+0.639759212587203j),(0.225271042898358+0.639759212587203j),(2.244136127332573+2.657644155237288j)
"m004(-9,2)",1.752092064653267528558824627,0.9366734046606082,(0.18566265098036-2.911613350625755j),(0.912024155028744-1.801500528107083j),(1.331269731997879+1.289430262304779j)
"m004(-9,4)",1.902687667663976342630336588,0.9635146128961183,(0.082175952331125-1.522163711840503j),(0.082175952331125-1.522163711840503j),(3.270134638468273-2.152795395575149j)
"m004(-8,1)",1.583166660624812836166028852,0.9053414479595645,(0.278890910293411+0.711580484292748j),(0.278890910293411+0.711580484292748j),(2.01982642811723+2.699141925359227j)
"m004(-8,3)",1.824344322202911961274957218,0.9616535292419995,(0.135217133666075+2.185718591088304j),(0.946265410170215-1.699405270393694j),(1.479833511107579-1.567834396898216j)
"m004(-8,5)",1.935756541627843722800490066,0.9660238689480248,(0.060005635495365-2.487801005183433j),(0.060005635495365-2.487801005183433j),(3.591839495545166-1.867113860245644j)
"m004(-7,1)",1.463776644927238773375694091,0.8898990697596633,(0.356645033638354+0.804380877897186j),(0.857812947704198-2.005854565625925j),(1.001554069704392+1.072788610169241j)
"m004(-7,2)",1.649609715808664120798395882,0.9065246003467978,(0.262753495187303-2.916567746082374j),(0.826217318929585-1.757857532327746j),(1.182836735921744+1.433821163254121j)
"m004(-7,3)",1.805827213573147016337339930,0.9582016079543175,(0.146397129767223-2.010741274648114j),(0.939532073433483-1.676564303519015j),(1.440862007303141-1.500089978998054j)
"m004(-7,4)",1.887101804829730758267328267,0.9675434409868335,(0.091332360224133+1.611568820603138j),(0.091332360224133+1.611568820603138j),(3.164124784747506-1.916479209311267j)
"m004(-7,5)",1.932060680356712055208485192,0.9672818078244413,(0.062138684452371+2.536172619440801j),(0.062138684452371+2.536172619440801j),(3.557387585914707-1.767104717494792j)
"m004(-7,6)",1.959087782152571632277644584,0.9667669971324698,(0.044874746278019-1.033111675209676j),(0.044874746278019-1.033111675209676j),(3.88726939570179-1.662159255630963j)
"m004(-6,1)",1.284485300468354442460337085,0.8471744921335951,(0.480311803385077+0.933776656666249j),(0.757572247887161-2.061746117617575j),(0.871267945712783+1.130943566978237j)
"m004(-6,5)",1.928668063878635065251190379,0.9685684188904465,(0.064051049394785-1.236556795558095j),(0.064051049394785-1.236556795558095j),(3.527810866819067-1.664774868141461j)
"m004(-6,7)",1.975422684134028434189270239,0.9667420772114242,(0.03445858058995+0.905648109254666j),(0.03445858058995+0.905648109254666j),(4.154374898245429-1.5076716360904j)
"m004(-5,1)",0.9813688288922320880914521898,0.8555891229997833,(0.578082435531861-2.132430636154178j),(0.721568366314447+1.151212989875537j),(0.70990192748909+1.221985209008578j)
"m004(-5,2)",1.529477329430026262824928630,0.9058349589095872,(0.335975531076045-2.976145792874699j),(0.763962765464289-1.630732742618018j),(1.072214969432857-1.514433066596879j)
"m004(-5,3)",1.771416658094714354990136344,0.9615715668262352,(0.164567949351741+2.157163295589492j),(0.942623952970345-1.623368513325445j),(1.378262078671456-1.355154742631494j)
"m004(-5,4)",1.873481771644897361064872415,0.9718488417300407,(0.098681301412884-1.540221690680714j),(0.098681301412884-1.540221690680714j),(3.088407822632287-1.664500443730137j)
"m004(-5,6)",1.955709146149903723248902413,0.9683887782245086,(0.04681081806021+1.05761088413174j),(0.04681081806021+1.05761088413174j),(3.846393899242725-1.48644454737818j)
"m004(-5,7)",1.974520072625443812773793916,0.9672700735801147,(0.034984519635496-2.685997628097742j),(0.034984519635496-2.685997628097742j),(4.139771435533669-1.430616321607089j)
"m004(-5,8)",1.987038085199631048587999832,0.9664128703799689,(0.027106018462503+2.360861280826795j),(0.027106018462503+2.360861280826795j),(4.396184867752283-1.387105575029808j)
"m004(-4,3)",1.757126029188451362874746594,0.9690294057258141,(0.170973437661185-2.043722893497932j),(0.953669685297651-1.596577935470177j),(1.354277652245217-1.280124951424923j)
"m004(-4,5)",1.923087331734330058540463891,0.9711289239252998,(0.067094512499099+1.270483342880426j),(0.067094512499099+1.270483342880426j),(3.483657297588283-1.455216289194493j)
"m004(-4,7)",1.973762438646014694201759893,0.9677805950804192,(0.035422926815111-1.789700988128166j),(0.035422926815111-1.789700988128166j),(4.127925539333363-1.352807250540009j)
"m004(-4,9)",1.995477624414080391561899001,0.9659922409837034,(0.021777930409102+1.398952199747171j),(0.021777930409102+1.398952199747171j),(4.616144648262293-1.290591773048916j)
"m004(-3,2)",1.440699006727364875282370223,0.9114895362840117,(0.361521576119971-3.051820352298972j),(0.796623090449014-1.475059821997623j),(1.004578977863917-1.320255581526505j)
"m004(-3,4)",1.863442671618347413068994348,0.9760594820549484,(0.103652848110504+1.58964720158271j),(0.103652848110504+1.58964720158271j),(3.04341035426233-1.405834058479671j)
"m004(-3,5)",1.921026910608074832245694978,0.9723552461003326,(0.068184344031808-2.502770994161537j),(0.068184344031808-2.502770994161537j),(3.469061166717329-1.348914390900901j)
"m004(-3,7)",1.973160962706045145878958821,0.9682658153139474,(0.035768935276726+1.799351001315902j),(0.035768935276726+1.799351001315902j),(4.11886906466573-1.274422605719941j)
"m004(-3,8)",1.986214828698521122336124433,0.9670850090347375,(0.027591201706018-2.353350154495124j),(0.027591201706018-2.353350154495124j),(4.37934369609884-1.249011296964308j)
"m004(-2,3)",1.737123880656371148014504277,0.9856080337615787,(0.178792491242575+2.119830079797397j),(0.178792491242575+2.119830079797397j),(2.485483360474702-1.319557305048663j)
"m004(-2,5)",1.919520361180290830266867022,0.9735147633245896,(0.068969279639628+2.52033194168132j),(0.068969279639628+2.52033194168132j),(3.459353474216308-1.242118530138933j)
"m004(-2,7)",1.972724672908790655456100488,0.9687180881777169,(0.036018767328471+2.695580165032839j),(0.036018767328471+2.695580165032839j),(4.112619990124787-1.195636110101004j)
"m004(-2,9)",1.995078240652993099645466913,0.9664339435450012,(0.022016359754827+2.793884537830428j),(0.022016359754827+2.793884537830428j),(4.605943773235169-1.166278567362014j)
"m004(-1,2)",1.398508884150806640509594327,0.9455115671723262,(0.366130702346481-3.113589940252524j),(0.906895581533643-1.352222729073449j),(0.94930970719181-1.125267335280769j)
"m004(-1,3)",1.731982778725758580297148110,0.9890556175698486,(0.180592972155008-2.081682914551687j),(0.180592972155008-2.081682914551687j),(2.482658793767862-1.155737067449208j)
"m004(-1,4)",1.858138157143041323741191910,0.9799516404218249,(0.106120080562019-1.564438211308287j),(0.106120080562019-1.564438211308287j),(3.026357562821354-1.146525152266259j)
"m004(-1,5)",1.918602377552837652385385209,0.97458411744382,(0.06944255563025-1.25309158216493j),(0.06944255563025-1.25309158216493j),(3.454434598856732-1.135145783635866j)
"m004(-1,6)",1.952062075413470894630186192,0.971278327309242,(0.048841930443701-1.045043470456312j),(0.048841930443701-1.045043470456312j),(3.808013218598679-1.125048478701434j)
"m004(-1,7)",1.972460197330570154223140908,0.9691301042148508,(0.036169736296591-0.896199752734357j),(0.036169736296591-0.896199752734357j),(4.109184913243478-1.116616513928016j)
"m004(-1,8)",1.985792745364045572623413564,0.9676662998185667,(0.027838573101633-0.784442571753572j),(0.027838573101633-0.784442571753572j),(4.371417315189298-1.109641275513625j)
"m004(-1,9)",1.994977090880806877283851512,0.9666283980047892,(0.022076607152844-0.697451152411478j),(0.022076607152844-0.697451152411478j),(4.603572563631335-1.103841287249669j)
"m004(1,2)",1.398508884150806640509594327,0.9455115671723393,(0.366130702346491+3.11358994025252j),(0.906895581533644+1.352222729073449j),(0.949309707191818+1.125267335280756j)
"m004(1,3)",1.731982778725758580297148110,0.9890556175697476,(0.18059297215499+2.081682914551697j),(0.18059297215499+2.081682914551697j),(2.48265879376785+1.15573706744914j)
"m004(1,4)",1.858138157143041323741191910,0.979951640421849,(0.106120080562007+1.564438211308245j),(0.106120080562007+1.564438211308245j),(3.026357562821623+1.146525152266356j)
"m004(1,5)",1.918602377552837652385385209,0.9745841174433988,(0.069442555630278+1.253091582164963j),(0.069442555630278+1.253091582164963j),(3.454434598854918+1.135145783635881j)
"m004(1,6)",1.952062075413470894630186192,0.9712783273090426,(0.048841930443682+1.045043470456266j),(0.048841930443682+1.045043470456266j),(3.808013218598947+1.125048478700975j)
"m004(1,7)",1.972460197330570154223140908,0.9691301042176631,(0.036169736296678+0.896199752734224j),(0.036169736296678+0.896199752734224j),(4.109184913244675+1.116616513928743j)
"m004(1,8)",1.985792745364045572623413564,0.9676662998225013,(0.02783857310172+0.784442571753441j),(0.02783857310172+0.784442571753441j),(4.37141731519154+1.109641275511126j)
"m004(1,9)",1.994977090880806877283851512,0.9666283980074308,(0.022076607152895+0.697451152411441j),(0.022076607152895+0.697451152411441j),(4.603572563632515+1.103841287252618j)
"m004(2,3)",1.737123880656371148014504277,0.985608033761497,(0.178792491242575-2.119830079797429j),(0.178792491242575-2.119830079797429j),(2.485483360474451+1.319557305048873j)
"m004(2,5)",1.919520361180290830266867022,0.9735147633244847,(0.068969279639605-2.520331941681695j),(0.068969279639605-2.520331941681695j),(3.459353474215753+1.242118530139383j)
"m004(2,7)",1.972724672908790655456100488,0.9687180881717663,(0.03601876732823-2.695580165033022j),(0.03601876732823-2.695580165033022j),(4.112619990124193+1.195636110099723j)
"m004(2,9)",1.995078240652993099645466913,1.080977803570403,(0.022016359754787-2.793884537830544j),(1.080977803570403+1.699268494430889j),(2.356067221069659+0.993408406258943j)
"m004(3,2)",1.440699006727364875282370223,0.9114895362838326,(0.361521576119861+3.051820352298943j),(0.796623090449011+1.475059821997622j),(1.004578977863828+1.32025558152648j)
"m004(3,4)",1.863442671618347413068994348,0.9760594820542823,(0.103652848110423-1.589647201582592j),(0.103652848110423-1.589647201582592j),(3.043410354262767+1.405834058479605j)
"m004(3,5)",1.921026910608074832245694978,0.9723552461007741,(0.068184344031866+2.502770994161662j),(0.068184344031866+2.502770994161662j),(3.469061166717099+1.348914390900688j)
"m004(3,7)",1.973160962706045145878958821,0.9682658153116506,(0.035768935276628-1.799351001315926j),(0.035768935276628-1.799351001315926j),(4.118869064665921+1.274422605721169j)
"m004(3,8)",1.986214828698521122336124433,0.9670850090392217,(0.027591201706155+2.353350154495149j),(0.027591201706155+2.353350154495149j),(4.379343696099135+1.249011296964353j)
"m004(4,3)",1.757126029188451362874746594,0.9690294057258282,(0.170973437661196+2.043722893497932j),(0.953669685297649+1.596577935470178j),(1.354277652245215+1.280124951424924j)
"m004(4,5)",1.923087331734330058540463891,0.9711289239254107,(0.067094512499109-1.270483342880419j),(0.067094512499109-1.270483342880419j),(3.483657297588271+1.455216289194761j)
"m004(4,7)",1.973762438646014694201759893,0.9677805950866725,(0.035422926815288+1.789700988128142j),(0.035422926815288+1.789700988128142j),(4.12792553933738+1.352807250539354j)
"m004(4,9)",1.995477624414080391561899001,0.9659922409866571,(0.021777930409148-1.39895219974723j),(0.021777930409148-1.39895219974723j),(4.616144648264099+1.290591773050885j)
"m004(5,1)",0.9813688288922320880914521898,0.8555891229997813,(0.578082435531856+2.132430636154182j),(0.721568366314447-1.151212989875538j),(0.709901927489088-1.221985209008597j)
"m004(5,2)",1.529477329430026262824928630,0.9058349589095049,(0.335975531076032+2.97614579287471j),(0.763962765464289+1.630732742618018j),(1.072214969432688+1.514433066596888j)
"m004(5,3)",1.771416658094714354990136344,0.9615715668263063,(0.164567949351774-2.157163295589577j),(0.942623952970343+1.623368513325445j),(1.378262078671421+1.355154742631504j)
"m004(5,4)",1.873481771644897361064872415,0.9718488417305443,(0.098681301412965+1.540221690680791j),(0.098681301412965+1.540221690680791j),(3.088407822632228+1.664500443729746j)
"m004(5,6)",1.955709146149903723248902413,0.9683887782241856,(0.046810818060198-1.057610884131731j),(0.046810818060198-1.057610884131731j),(3.846393899242567+1.486444547378088j)
"m004(5,7)",1.974520072625443812773793916,0.96727007360662,(0.034984519636645+2.685997628098264j),(0.034984519636645+2.685997628098264j),(4.139771435534149+1.430616321607867j)
"m004(5,8)",1.987038085199631048587999832,0.9664128703582803,(0.027106018461826-2.360861280826954j),(0.027106018461826-2.360861280826954j),(4.396184867750851+1.387105575029982j)
"m004(6,1)",1.284485300468354442460337085,0.8471744921335951,(0.480311803385069-0.933776656666264j),(0.757572247887165+2.061746117617576j),(0.871267945712778-1.13094356697822j)
"m004(6,5)",1.928668063878635065251190379,0.9685684188904811,(0.064051049394782+1.236556795558076j),(0.064051049394782+1.236556795558076j),(3.527810866819081+1.664774868141272j)
"m004(6,7)",1.975422684134028434189270239,0.9667420772112505,(0.034458580589923-0.905648109254609j),(0.034458580589923-0.905648109254609j),(4.154374898247275+1.507671636090265j)
