"name","geod","length","ortho","move"
"v0034(,)",0,0.03797+2.79662j,4.20561-1.78795j,1.33366991651516
"v0035(,)",2,1.05457+2.21817j,1.14263-0.5937j,1.5283935795778
"v0035(,)",0,0.03797+2.79662j,4.20561+1.35365j,1.33366991651516
"v0035(,)",1,1.05457+2.21817j,1.14263-0.5937j,1.5283935795778
"v0036(,)",2,1.04514-2.22645j,1.15173+0.60436j,1.5286189033472
"v0036(,)",0,0.03673+1.40421j,4.2388-2.00089j,1.33206936448209
"v0036(,)",1,1.04514-2.22645j,1.15173+0.60436j,1.5286189033472
"v0037(,)",1,1.05881+2.2178j,1.13803-0.59261j,1.52841273904607
"v0037(,)",2,1.05881+2.2178j,1.13803-0.59261j,1.52841273904607
"v0037(,)",0,0.03673+1.40421j,4.2388+1.14071j,1.33206936448209
"v0038(,)",2,1.04456+2.22839j,1.15207-0.60662j,1.52867046906479
"v0038(,)",0,0.03585+1.38656j,4.26319+2.10452j,1.33107740613182
"v0038(,)",1,1.04456+2.22839j,1.15207-0.60662j,1.52867046906479
"v0039(,)",1,1.06083-2.21811j,1.13577+0.59261j,1.5284444306609
"v0039(,)",2,1.06083-2.21811j,1.13577+0.59261j,1.5284444306609
"v0039(,)",0,0.03585+1.38656j,4.26319-1.03707j,1.33107740613182
"v0040(,)",1,0.94589-3.13572j,1.25888-1.68335j,1.61021438781913
"v0040(,)",4,1.07701-2.24733j,1.0456-2.22707j,1.48255522532145
"v0040(,)",0,0.03558+1.94099j,4.49268-2.65178j,1.89543927344465
"v0040(,)",3,1.04567-2.22697j,1.07695-2.24743j,1.47652698967366
"v0040(,)",2,0.97917+3.13554j,1.24846-1.67027j,1.62380990631344
"v0041(,)",1,0.95676+3.12529j,1.25169+1.68441j,1.61141048709489
"v0041(,)",4,1.06289+2.25528j,1.05934+2.21878j,1.48146261961608
"v0041(,)",0,0.03482+1.9416j,4.51305-1.38241j,1.90362308660599
"v0041(,)",2,0.96788-3.12513j,1.25537+1.66847j,1.62190547287444
"v0041(,)",3,1.05942+2.21886j,1.06282+2.2552j,1.47681387616807
"v0042(,)",3,1.04497-2.22961j,1.07772-2.24473j,1.47682594091014
"v0042(,)",2,0.97926+3.13819j,1.24784-1.6713j,1.62336092700477
"v0042(,)",0,0.03433+1.4601j,4.52795-2.79863j,1.8967452268339
"v0042(,)",1,0.94582-3.13829j,1.25963-1.68231j,1.6107976047359
"v0042(,)",4,1.07776-2.24463j,1.04493-2.22972j,1.48240658842786
"v0043(,)",2,0.96541-3.1252j,1.2564+1.66906j,1.62110645105613
"v0043(,)",3,1.06038+2.25461j,1.06189+2.21937j,1.48113019041926
"v0043(,)",0,0.0335+1.46044j,4.55153-1.52229j,1.90713648353389
"v0043(,)",4,1.06194+2.21946j,1.06033+2.25452j,1.47721008690295
"v0043(,)",1,0.9592+3.12529j,1.25077+1.68375j,1.61227403223256
"v0044(,)",0,0.03366-2.77972j,4.32612-2.30388j,1.3284000840432
"v0044(,)",2,1.0443-2.23218j,1.15174+0.61089j,1.52873679990736
"v0044(,)",1,1.0443-2.23218j,1.15174+0.61089j,1.52873679990736
"v0045(,)",1,1.06441+2.21954j,1.13161-0.59357j,1.52851641003101
"v0045(,)",2,1.06441+2.21954j,1.13161-0.59357j,1.52851641003101
