"name","volume","margulis constant","left geod","right geod","ortho length"
"m003(-14,9)",1.972697316803636572189576006,0.9573575489436253,(0.845159660804136+2.684782036883481j),(0.845159660804136+2.684782036883481j),(0.446656671411275+0.862598785648631j)
"m003(-14,11)",1.976921203620803712405805457,0.9598603150928516,(0.848494689290782+2.689347295468655j),(0.848494689290782+2.689347295468654j),(0.445415354936809+0.855087025198895j)
"m003(-14,13)",1.982883241798148616597751930,0.9619613274235543,(0.852805512110974+2.691545350313999j),(0.852805512110975+2.691545350313999j),(0.441525345357687+0.849886188435532j)
"m003(-13,1)",1.975982901963661471621101784,0.9548411019129294,(0.853535537767841+2.666599058256869j),(0.853535537767841+2.66659905825687j),(0.425608950508211+0.878743179480633j)
"m003(-13,2)",1.972280880838754855592473336,0.9539806306201817,(0.850868493812779+2.667171092046799j),(0.850868493812778+2.667171092046799j),(0.429027710772216+0.879749807347313j)
"m003(-13,3)",1.968854465010048820127443564,0.9533290624854869,(0.848135291180078+2.668414486290891j),(0.848135291180078+2.668414486290893j),(0.43296318657334+0.880032855145459j)
"m003(-13,4)",1.965903904210084932872706354,0.9530007573351842,(0.845545346188409+2.670411607457445j),(0.845545346188408+2.670411607457446j),(0.43723398691264+0.879351044592937j)
"m003(-13,5)",1.963648200534736870360492359,0.9530966626354546,(0.843365273891387+2.67316734314989j),(0.843365273891387+2.67316734314989j),(0.44153364721944+0.877509247094398j)
"m003(-13,6)",1.962298614981311116228680697,0.9536728038733673,(0.841885766699264+2.676568326511907j),(0.841885766699263+2.676568326511908j),(0.445436844413182+0.874434414716833j)
"m003(-13,7)",1.962018209577992532882868372,0.9547089977374806,(0.841355361433341+2.680358812716347j),(0.841355361433341+2.680358812716348j),(0.448461627820403+0.870258951953438j)
"m003(-13,8)",1.962875719109535839744417092,0.9560971179509469,(0.841892549281375+2.684164663229549j),(0.841892549281377+2.68416466322955j),(0.450199738285519+0.865359959586917j)
"m003(-13,9)",1.964814311423499920257912535,0.9576661061976346,(0.843421690782652+2.687583175538339j),(0.843421690782653+2.68758317553834j),(0.450468719699092+0.860292479012055j)
"m003(-13,10)",1.967657330834634036931836796,0.9592362916839473,(0.84568709542622+2.690304605374546j),(0.845687095426221+2.690304605374547j),(0.449384188940104+0.855619274916408j)
"m003(-13,11)",1.971153091988289871273189410,0.9606696542253649,(0.848346779368057+2.692190753930822j),(0.848346779368057+2.692190753930824j),(0.447291800338623+0.851738644903476j)
"m003(-13,12)",1.975034967977070521047834807,0.961889464087552,(0.851082382873147+2.693269252371506j),(0.851082382873147+2.693269252371505j),(0.444615772101382+0.848815710806863j)
"m003(-13,14)",1.983073806767910532633148420,0.963626860405982,(0.855961056066251+2.693564443165837j),(0.855961056066251+2.693564443165836j),(0.438899583181526+0.845624866130293j)
"m003(-13,15)",1.986927532963376200267595640,0.9641815972787968,(0.857920876634806+2.693108122605016j),(0.857920876634806+2.693108122605016j),(0.436283805373498+0.845049547114841j)
"m003(-12,1)",1.966365002746776808428152807,0.9534223993896179,(0.851734398556354+2.664229411108337j),(0.851734398556354+2.664229411108337j),(0.426189267949221+0.882579725807214j)
"m003(-12,5)",1.951330317071414864945096090,0.9517421373603822,(0.83920406844049+2.673394981795207j),(0.839204068440491+2.673394981795208j),(0.446582176505532+0.879903067086528j)
"m003(-12,7)",1.950519423448026807972182950,0.9544064961389617,(0.837826974451211+2.682920668098941j),(0.837826974451211+2.682920668098943j),(0.454315315449822+0.869412415189327j)
"m003(-12,11)",1.965037568401476182426513724,0.9618114668999694,(0.848863141243914+2.695439995353551j),(0.848863141243914+2.695439995353549j),(0.448587279490675+0.847483590867994j)
"m003(-12,13)",1.975315429043410415776373303,0.9639573665413919,(0.855076175391113+2.695779631615265j),(0.855076175391115+2.695779631615264j),(0.441239656696018+0.843460365286727j)
"m003(-11,1)",1.953940895749515885080988335,0.951569308399781,(0.849351218292467+2.661217554769207j),(0.849351218292467+2.661217554769207j),(0.427001315306491+0.887525364774134j)
"m003(-11,2)",1.947920982229451513251653573,0.9502552660203337,(0.844955869211795+2.662403488403255j),(0.844955869211796+2.662403488403256j),(0.432789394948576+0.888991661913759j)
"m003(-11,3)",1.942511751862382253807772594,0.9494419559358956,(0.840533626567354+2.664925905518583j),(0.840533626567356+2.664925905518583j),(0.439530965905498+0.88895436860964j)
"m003(-11,4)",1.938188513867382460290269544,0.949390012891106,(0.836598293485315+2.668931875548555j),(0.836598293485313+2.668931875548556j),(0.446747955792175+0.886856178955348j)
"m003(-11,5)",1.935470550480441324768673599,0.950281430731674,(0.833806707715423+2.6743243945868j),(0.833806707715423+2.6743243945868j),(0.453589715584629+0.88230967400891j)
"m003(-11,6)",1.934814210234001257073706914,0.9521021431750116,(0.832811062384969+2.68062455726201j),(0.83281106238497+2.680624557262008j),(0.458895945487412+0.875402230541199j)
"m003(-11,7)",1.936445884871015383683818186,0.9545734307867111,(0.833964356734814+2.68696056220385j),(0.833964356734815+2.68696056220385j),(0.461571406307296+0.866964232468704j)
"m003(-11,8)",1.940219261556435036460498057,0.9572433054804864,(0.837045359960139+2.692347064796541j),(0.837045359960138+2.692347064796539j),(0.461186020856151+0.858422457864858j)
"m003(-11,9)",1.945633218353738007012705466,0.9597043819267558,(0.84132015696899+2.696135941479997j),(0.84132015696899+2.696135941479995j),(0.458248053648806+0.851134495759492j)
"m003(-11,10)",1.952024911792694046037733983,0.9617370952562387,(0.845938732533448+2.698227660131143j),(0.845938732533449+2.698227660131144j),(0.45381286702951+0.845795309875284j)
"m003(-11,12)",1.965463904168929611995568520,0.9644162223730005,(0.8540211504268+2.69860956966701j),(0.854021150426803+2.698609569667009j),(0.444140878668411+0.840629045795925j)
"m003(-11,13)",1.971786835636595251029066557,0.9651809563232961,(0.857077618745951+2.69769417854949j),(0.85707761874595+2.697694178549491j),(0.439907945143349+0.840002476564223j)
"m003(-11,14)",1.977609277374774088195723883,0.9656649099398475,(0.859481323902089+2.696451052486026j),(0.859481323902089+2.696451052486028j),(0.436303692905069+0.840147616535031j)
"m003(-11,15)",1.982876609603654656848403298,0.9659368658780129,(0.861319325053665+2.695072846115005j),(0.861319325053664+2.695072846115005j),(0.433322002217797+0.840771246098455j)
"m003(-11,16)",1.987588358567321058236734493,0.9660537369665816,(0.862692129935455+2.693680998608471j),(0.862692129935454+2.69368099860847j),(0.430901324229305+0.84166641813782j)
"m003(-10,1)",1.937510818317068840084729056,0.9490872185328776,(0.84611329547111+2.6573134814679j),(0.846113295471105+2.657313481467899j),(0.42816754525008+0.894050613667801j)
"m003(-10,3)",1.922593039000337708630543196,0.9466288525019511,(0.834503827738304+2.662847627781042j),(0.834503827738305+2.662847627781042j),(0.445159500439824+0.895357288875328j)
"m003(-10,7)",1.919358032408808615464769156,0.9556122551317114,(0.830230306467664+2.693139756037633j),(0.830230306467664+2.693139756037632j),(0.470108618449906+0.861732203566114j)
"m003(-10,9)",1.934643425788935338141598192,0.9616939051766807,(0.8419776187767+2.701892669147714j),(0.8419776187767+2.701892669147715j),(0.460888928043418+0.843608251473573j)
"m003(-10,11)",1.952698226179054174764628660,0.9650691576293234,(0.852761874277069+2.702298849870262j),(0.852761874277068+2.702298849870262j),(0.447784579378005+0.836833315064704j)
"m003(-10,13)",1.968664379242964669673179588,0.9664838431861015,(0.859635589947907+2.699217440188801j),(0.859635589947907+2.699217440188803j),(0.43766666887809+0.836721223239997j)
"m003(-10,17)",1.991119820983827776859062514,0.9666208929762756,(0.865234525636822+2.692291427139963j),(0.865234525636822+2.692291427139961j),(0.427102679078881+0.841900705913129j)
"m003(-9,1)",1.915163182341707162936366252,0.9456610576837224,(0.841572539251018+2.652135493942146j),(0.841572539251018+2.652135493942145j),(0.429894065352875+0.902904789225353j)
"m003(-9,2)",1.904396170428683582683072176,0.9436111249181655,(0.833623199889502+2.654898749367379j),(0.833623199889501+2.654898749367379j),(0.440800204024609+0.905128630096896j)
"m003(-9,4)",1.888905600922836992845701727,0.9444898953047292,(0.819966055094725+2.669809157984614j),(0.819966055094726+2.669809157984612j),(0.467083470532559+0.897060275209217j)
"m003(-9,5)",1.887069923836993294573274158,0.9482060151946071,(0.817757760670604+2.68143247924874j),(0.817757760670605+2.68143247924874j),(0.477793575590953+0.884460483387805j)
"m003(-9,7)",1.899101403254965662003351977,0.9580300981965075,(0.827711772839415+2.702095280333523j),(0.827711772839415+2.702095280333523j),(0.478942742217744+0.852086473326993j)
"m003(-9,8)",1.910678634918020179914796702,0.9617564087327622,(0.836428350759796+2.706851245980955j),(0.836428350759798+2.706851245980954j),(0.470820751231487+0.840697959592318j)
"m003(-9,10)",1.935756541627843722800490066,0.9660238689480223,(0.851266793446688+2.707222111628607j),(0.851266793446688+2.707222111628608j),(0.452419940625246+0.831595718737782j)
"m003(-9,11)",1.947156667934089123495184464,0.9670401892194651,(0.856344258214856+2.705190618299232j),(0.856344258214857+2.70519061829923j),(0.445006072968356+0.831265578102342j)
"m003(-9,13)",1.966129152734319128506233549,0.9677917808820798,(0.862640050847486+2.700162838891341j),(0.862640050847486+2.700162838891341j),(0.434557372105176+0.833915607773099j)
"m003(-9,14)",1.973762438646014694201759893,0.9677805950858271,(0.864417600522193+2.697749800126119j),(0.864417600522193+2.697749800126118j),(0.43109312678459+0.835843433538822j)
"m003(-9,16)",1.985951857461628864796250437,0.9673891067330496,(0.866330350144373+2.693625197925916j),(0.866330350144373+2.693625197925917j),(0.42654139053093+0.839711669742403j)
"m003(-9,17)",1.990785194047294013798844600,0.9671052131136839,(0.866762094647687+2.691939925430082j),(0.866762094647686+2.691939925430082j),(0.425099052740131+0.841469606875914j)
"m003(-8,1)",1.883704603294869843664852896,0.9407554506423005,(0.834954869876882+2.64507952116295j),(0.834954869876882+2.64507952116295j),(0.432543233993099+0.915342249531595j)
"m003(-8,3)",1.856068515310831468617412785,0.938423253545122,(0.813206218948669+2.658960327289675j),(0.813206218948668+2.658960327289674j),(0.467414868494449+0.914781388319767j)
"m003(-8,5)",1.849928674230127659671295413,0.9495077908017803,(0.806832776083495+2.691200880210932j),(0.806832776083495+2.69120088021093j),(0.498227288507537+0.879799693004939j)
"m003(-8,7)",1.876295087529576673717163012,0.962131157806151,(0.828317478263421+2.713805374076826j),(0.828317478263421+2.713805374076827j),(0.485421400403419+0.83669200328342j)
"m003(-8,9)",1.912624054399223579691808130,0.9674612001673198,(0.849525636019143+2.713971436914168j),(0.849525636019143+2.71397143691417j),(0.458382528064095+0.824118933165669j)
"m003(-8,11)",1.942559685472100265542553917,0.9690729091582714,(0.860868730379529+2.707171196076876j),(0.860868730379527+2.707171196076875j),(0.440535549239497+0.82635160149j)
"m003(-8,13)",1.964340031853581946466264194,0.9690231124638575,(0.865912458375009+2.700387823052256j),(0.865912458375011+2.700387823052255j),(0.430736159586639+0.831860115806445j)
"m003(-8,15)",1.979782861165111784555360026,0.9683322422050037,(0.867789723987239+2.695112235137942j),(0.867789723987237+2.695112235137943j),(0.425624486317+0.837145359062931j)
"m003(-8,17)",1.990785194047294013798844600,0.9671052131136891,(0.866762094647687-2.691939925430081j),(0.866762094647691-2.691939925430088j),(0.425099052740137-0.841469606875913j)
"m003(-7,1)",1.837480740558747789100706498,0.9334056496979752,(0.824838636161336+2.635148248786717j),(0.824838636161337+2.635148248786718j),(0.436785180914089+0.933600430860895j)
"m003(-7,2)",1.815118984880301431377404125,0.9305747772894246,(0.808353285672781+2.64277748381988j),(0.808353285672782+2.642777483819878j),(0.461053762377481+0.937224643565524j)
"m003(-7,3)",1.797600089838728511107120798,0.9332834692881397,(0.793566517810958+2.659024314896551j),(0.793566517810958+2.659024314896551j),(0.490901601860767+0.929455596506688j)
"m003(-7,4)",1.790853662784182652571136076,0.9431588200772455,(0.787185374315274+2.684097739259514j),(0.787185374315275+2.684097739259513j),(0.51811101632381+0.903213162888697j)
"m003(-7,5)",1.800617602086292726202015126,0.9408297669284965,(0.929505697515857-1.749254092592743j),(0.932581120979667-2.647503360757456j),(0.147668425320349+1.784402343006989j)
"m003(-7,6)",1.824344322202911961274957218,0.9494766153029718,(0.929780979616804-2.674606938120847j),(0.946265410170214-1.699405270393693j),(0.141772204698471+1.776612286381878j)
"m003(-7,8)",1.879937537651194880888230059,0.9696896084390707,(0.847601256243772+2.723513520612782j),(0.847601256243771+2.723513520612782j),(0.466092637310313+0.813012457404054j)
"m003(-7,9)",1.903439903128244591705511265,0.9707687245869078,(0.856638573022156+2.718374468756478j),(0.856638573022157+2.718374468756477j),(0.451810234888324+0.814693738186287j)
"m003(-7,10)",1.923087331734330058540463891,0.971128923925084,(0.862433505402904+2.712937313630079j),(0.862433505402905+2.712937313630078j),(0.441691776961978+0.818410864886261j)
"m003(-7,11)",1.939268460222687007432962120,0.9710222612971787,(0.866006040432613+2.707906735667491j),(0.866006040432613+2.70790673566749j),(0.434645330650262+0.82270327647922j)
"m003(-7,12)",1.952533281583177645505690123,0.9706341517008511,(0.868099640814188+2.703522992372616j),(0.868099640814189+2.703522992372617j),(0.429783169939672+0.826910929399132j)
"m003(-7,13)",1.963414393517137118123745200,0.9700959249697485,(0.869228216965263+2.69981874053778j),(0.869228216965262+2.69981874053778j),(0.426453141549864+0.830758386148698j)
"m003(-7,15)",1.979782861165111784555360026,0.968332242204999,(0.867789723987237-2.695112235137942j),(0.867789723987234-2.695112235137938j),(0.425624486316995-0.837145359062932j)
"m003(-7,16)",1.985951857461628864796250437,0.96738910673305,(0.866330350144371-2.693625197925916j),(0.866330350144374-2.69362519792592j),(0.426541390530932-0.839711669742409j)
"m003(-7,17)",1.991119820983827776859062514,0.9666208929762743,(0.865234525636823-2.692291427139962j),(0.865234525636819-2.692291427139959j),(0.42710267907888-0.841900705913128j)
"m003(-7,18)",1.995477624414080391561899001,0.9659922409848306,(0.864409357259483-2.691107879574727j),(0.864409357259482-2.691107879574727j),(0.427420101039334-0.843763577348576j)
"m003(-6,1)",1.765716305218255968561851474,0.9217410220067573,(0.808403320607516+2.620609132529844j),(0.808403320607519+2.620609132529841j),(0.443933663631858+0.962021871476284j)
"m003(-6,5)",1.740116918883054481776970756,0.9537000092159467,(0.79491268763345+2.740042803143637j),(0.888239550659787-1.698162003451931j),(0.471146554863486+2.030996372627895j)
"m003(-6,7)",1.831784328021333808927260279,0.9732304203797811,(0.84576732190109+2.737476733062971j),(0.845767321901089+2.73747673306297j),(0.475955776727018+0.795742197155766j)
"m003(-6,11)",1.937551805005926234820840476,0.9727437644967994,(0.8713123219011+2.707213679811349j),(0.8713123219011+2.70721367981135j),(0.427839223774448+0.8207690661581j)
"m003(-6,13)",1.963414393517137118123745200,0.9700959249697484,(0.869228216965262-2.699818740537781j),(0.869228216965263-2.69981874053778j),(0.426453141549864-0.830758386148697j)
"m003(-6,17)",1.991774013902798779738216055,0.9660606391811906,(0.863694768868813-2.692346732783993j),(0.863694768868813-2.692346732783994j),(0.428961103714469-0.842693897015482j)
"m003(-6,19)",1.999798064093583979976382365,0.965038618234852,(0.862697005639996-2.689957986837453j),(0.862697005639994-2.689957986837451j),(0.428801138181227-0.84608895092556j)
"m003(-5,1)",1.645803736443157886123781370,0.9017688533972774,(0.779450881235757+2.598254418331174j),(0.779450881235753+2.598254418331174j),(0.456731986339683+1.010102672284856j)
"m003(-5,2)",1.583166660624812836166028852,0.9053414479595903,(0.735747413466887+2.62615802307859j),(0.735747413466897+2.626158023078585j),(0.531197037591521-2.122620637931379j)
"m003(-5,3)",1.543568911471855074328472943,0.9016923442354835,(0.706835690895674+2.695747450000769j),(0.797871920114067-1.880387791578537j),(0.523930529396281-1.068477229800774j)
"m003(-5,4)",1.588646639300162988176913812,0.8952947865760146,(0.755947576193138+2.767721928718782j),(0.785214119641865-1.704152595373394j),(0.501765982157223-1.12808824734641j)
"m003(-5,6)",1.757126029188451362874746594,0.9553015492198804,(0.933701923074949-2.724447149349686j),(0.953669685297649-1.596577935470178j),(0.133799875875334-1.381013079917782j)
"m003(-5,7)",1.816093821949429902841279803,0.978702731088186,(0.861662458890661+2.743499789061222j),(0.861662458890661+2.743499789061222j),(0.458003809752102+0.779867303838624j)
"m003(-5,8)",1.860149278169625017132461815,0.97805893111982,(0.870317571496734+2.730346464324502j),(0.870317571496733+2.730346464324501j),(0.440599768876755+0.792671531985738j)
"m003(-5,9)",1.893215481644375500995511852,0.9769274091385054,(0.874443141035159+2.719749748795666j),(0.874443141035159+2.719749748795668j),(0.43032785698843+0.803894967754098j)
"m003(-5,11)",1.937551805005926234820840476,0.9727437644967982,(0.871312321901099-2.707213679811349j),(0.871312321901099-2.70721367981135j),(0.427839223774447-0.8207690661581j)
"m003(-5,12)",1.952533281583177645505690123,0.9706341517008501,(0.868099640814189-2.703522992372617j),(0.868099640814186-2.703522992372612j),(0.429783169939672-0.826910929399132j)
"m003(-5,13)",1.964340031853581946466264194,0.9690231124638565,(0.86591245837501-2.700387823052254j),(0.865912458375008-2.700387823052257j),(0.430736159586639-0.831860115806448j)
"m003(-5,14)",1.973762438646014694201759893,0.9677805950858246,(0.864417600522193-2.697749800126117j),(0.86441760052219-2.697749800126117j),(0.431093126784587-0.835843433538821j)
"m003(-5,16)",1.987588358567321058236734493,0.9660537369665779,(0.862692129935455-2.693680998608471j),(0.86269212993545-2.693680998608468j),(0.430901324229302-0.841666418137822j)
"m003(-5,17)",1.992719011534879811556024133,0.965451665499569,(0.862213389464831-2.692119195572455j),(0.862213389464828-2.692119195572454j),(0.430594959849424-0.843795988016746j)
"m003(-5,18)",1.996995375257504561761746764,0.964970276553245,(0.861889461685608-2.690799882255471j),(0.861889461685608-2.69079988225547j),(0.43023519755455-0.845547319119972j)
"m003(-5,19)",2.000591955987205290843709469,0.964582048153364,(0.861673833192362-2.689680039653986j),(0.861673833192361-2.689680039653987j),(0.429855953751945-0.846998309388623j)
"m003(-4,1)",1.423611900292825249809949152,0.8636654806721371,(0.722194467717611+2.561604601083388j),(0.722194467717622+2.561604601083384j),(0.481128742880537-2.038786812976389j)
"m003(-4,3)",1.263709238658043655884716347,0.8138059450555223,(0.575078580850144-1.745322349049002j),(0.666835927028948+2.825033747475914j),(0.589797787536381-1.160895205251154j)
"m003(-4,5)",1.633875900321285078857626823,0.9555952860647501,(0.909907414670589-1.530091381740276j),(0.95559528606475-2.754048056071769j),(0.135109101424427-1.394156598791345j)
"m003(-4,7)",1.807793115131560631983066464,0.9838974113688062,(0.879270056872844+2.743351626391115j),(0.879270056872843+2.743351626391113j),(0.4351620525102+0.772075090099527j)
"m003(-4,9)",1.893215481644375500995511852,0.9769274091385054,(0.87444314103516-2.719749748795667j),(0.87444314103516-2.719749748795667j),(0.430327856988428-0.803894967754096j)
"m003(-4,11)",1.939268460222687007432962120,0.9710222612971768,(0.866006040432613-2.707906735667491j),(0.866006040432612-2.70790673566749j),(0.434645330650258-0.822703276479221j)
"m003(-4,13)",1.966129152734319128506233549,0.9677917808820813,(0.862640050847486-2.70016283889134j),(0.862640050847489-2.700162838891343j),(0.434557372105176-0.833915607773097j)
"m003(-4,15)",1.982876609603654656848403298,0.9659368658780101,(0.861319325053673-2.695072846115011j),(0.861319325053655-2.695072846115012j),(0.433322002217791-0.840771246098455j)
"m003(-4,17)",1.993914927038847755617034730,0.9648221521041622,(0.860852007423738-2.691640950735345j),(0.860852007423734-2.69164095073534j),(0.431945587238743-0.845134691451431j)
"m003(-4,19)",2.001531269507819882598950644,0.9641224861453148,(0.860748274619244-2.689254957753646j),(0.860748274619242-2.689254957753645j),(0.430711213636392-0.848029540060676j)
"m003(-3,1)",0.9427073627769277209212996031,0.7744266070099858,(0.584603685017988+2.495370455560468j),(0.584603685017988+2.495370455560469j),(0.525311320210391-1.810246162850034j)
"m003(-3,4)",1.414061044165391581381949405,0.9215179759449771,(0.843598722968887-1.407715442602953j),(0.858021257616638+2.84667559881763j),(0.415527753532175+1.951961617022606j)
"m003(-3,5)",1.610469711289523217035952922,0.9824083208932851,(0.924395264940061-2.782468466036065j),(0.982408320893285-1.465329029136062j),(0.120212054917726-1.397149885712894j)
"m003(-3,7)",1.807793115131560631983066464,0.983897411368808,(0.879270056872844-2.743351626391115j),(0.879270056872847-2.743351626391115j),(0.435162052510199-0.772075090099527j)
"m003(-3,8)",1.860149278169625017132461815,0.9780589311198192,(0.870317571496734-2.730346464324502j),(0.870317571496735-2.730346464324501j),(0.440599768876752-0.792671531985737j)
"m003(-3,10)",1.923087331734330058540463891,0.9711289239250831,(0.862433505402904-2.71293731363008j),(0.862433505402902-2.712937313630079j),(0.44169177696198-0.818410864886262j)
"m003(-3,11)",1.942559685472100265542553917,0.9690729091582726,(0.860868730379529-2.707171196076876j),(0.86086873037953-2.707171196076878j),(0.440535549239497-0.826351601490001j)
"m003(-3,13)",1.968664379242964669673179588,0.9664838431861033,(0.859635589947903-2.699217440188799j),(0.859635589947912-2.699217440188799j),(0.437666668878092+2.304871430349804j)
"m003(-3,14)",1.977609277374774088195723883,0.9656649099398449,(0.85948132390209-2.696451052486029j),(0.859481323902084-2.696451052486028j),(0.436303692905067-0.840147616535033j)
"m003(-3,16)",1.990554308753847425582428975,0.9645691015932849,(0.859542252433594-2.692433848759171j),(0.859542252433594-2.692433848759173j),(0.433958506210371-0.844932459361755j)
"m003(-3,17)",1.995314236348403824851584377,0.9641989899209558,(0.859658066609824-2.690958390309777j),(0.859658066609821-2.690958390309775j),(0.432979643368084-0.846627080376701j)
"m003(-3,19)",2.002586611005334925114915126,0.9636753585342202,(0.859942832763432-2.688713446231309j),(0.859942832763431-2.688713446231307j),(0.43135647675347-0.849132727825494j)
"m003(-2,3)",0.9813688288922320880914521898,0.8555891229997833,(0.578082435531855+2.132430636154177j),(0.721568366314447-1.151212989875539j),(0.709901927489093-1.221985209008581j)
