"name","left geod","right geod","ortho"
"v2053(,)",0.41961+2.39923*1j,0.51826-1.95874*1j,1.30693-1.62267*1j
"v2055(,)",0.39472+2.4001*1j,0.54252-1.93937*1j,1.31923-1.6372*1j
"v2056(,)",0.42089+2.39352*1j,0.51433-1.91613*1j,1.31288+1.49345*1j
"v2059(,)",0.53206+2.27197*1j,0.55522+2.28885*1j,1.50611-2.50028*1j
"v2061(,)",0.5429-2.26616*1j,0.54374-2.29436*1j,1.50886+2.5236*1j
"v2063(,)",0.49696-2.30691*1j,0.51242+2.49775*1j,1.25726-0.93772*1j
"v2065(,)",0.41092+2.36959*1j,0.53895-1.93423*1j,1.29904+1.53191*1j
"v2072(,)",0.73222+2.6273*1j,0.78305-1.93195*1j,0.8575+1.77676*1j
"v2073(,)",0.42405-2.38885*1j,0.50637+1.95292*1j,1.31005+1.61452*1j
"v2081(,)",0.42191-2.38545*1j,0.52354+1.91723*1j,1.30359-1.50196*1j
"v2087(,)",0.47181-2.27132*1j,0.49471+2.46593*1j,1.29068+2.19581*1j
"v2090(,)",0.45231-2.29409*1j,0.45575+2.47736*1j,1.35216-0.94896*1j
"v2105(,)",0.40319-2.40116*1j,0.53519+1.94753*1j,1.31442-1.50883*1j
"v2110(,)",0.41872+2.39492*1j,0.51575-1.95415*1j,1.30974-1.62081*1j
"v2113(,)",0.47929+2.2737*1j,0.48801-2.46517*1j,1.29226-2.19967*1j
"v2114(,)",0.49423-2.29617*1j,0.50077+2.50688*1j,1.26571+2.18321*1j
"v2116(,)",0.49096+2.31166*1j,0.5098-2.48776*1j,1.26773-2.21506*1j
"v2137(,)",0.46122+2.4889*1j,0.49484-2.31532*1j,1.31234+2.20863*1j
"v2148(,)",0.46234+2.4838*1j,0.49702-2.30886*1j,1.30915+2.20909*1j
"v2153(,)",0.48234+2.46675*1j,0.48467-2.27823*1j,1.29472+2.20226*1j
"v2155(,)",0.46709-2.31671*1j,0.48766+2.46395*1j,1.31346+2.23317*1j
"v2156(,)",0.4634+2.31468*1j,0.48216-2.46347*1j,1.32161+0.91109*1j
"v2165(,)",0.47121+2.3174*1j,0.49268-2.46624*1j,1.305+0.90857*1j
"v2180(,)",0.465-2.47978*1j,0.49661+2.30261*1j,1.30628-2.20848*1j
"v2181(,)",0.48974+2.30693*1j,0.50471-2.49189*1j,1.27159-2.20604*1j
"v2188(,)",0.47516-2.31671*1j,0.4965+2.46996*1j,1.29739-0.91135*1j
"v2197(,)",0.47616-2.27882*1j,0.4886+2.47023*1j,1.29484+2.19787*1j
"v2199(,)",0.47833-2.46966*1j,0.48757+2.28353*1j,1.29739+0.93795*1j
"v2214(,)",0.46842+2.47725*1j,0.49431-2.29765*1j,1.30407+2.20716*1j
"v2232(,)",0.46643-2.48586*1j,0.49112+2.30847*1j,1.30942-2.20627*1j
"v2236(,)",0.42264+2.32502*1j,0.45592+2.35032*1j,1.37346-1.81225*1j
"v2241(,)",0.46751+2.31237*1j,0.48494-2.46898*1j,1.31422-2.22432*1j
"v2246(,)",0.48101-2.47222*1j,0.48326+2.2849*1j,1.29807-2.20148*1j
"v2248(,)",0.47304-2.31324*1j,0.49157+2.47215*1j,1.30283-0.91752*1j
"v2249(,)",0.43076+2.32436*1j,0.45401+2.35748*1j,1.36889-1.82055*1j
"v2256(,)",0.46999+2.48055*1j,0.49056-2.30037*1j,1.30554+2.20549*1j
"v2276(,)",0.41568+2.36411*1j,0.45205+2.36574*1j,1.39657+1.2776*1j
"v2280(,)",0.43792-2.32703*1j,0.4496-2.36262*1j,1.36823+1.82913*1j
"v2291(,)",0.41983-2.36753*1j,0.45486-2.35943*1j,1.38936+1.86252*1j
"v2317(,)",0.42479+2.36906*1j,0.45491+2.35282*1j,1.38355-1.85868*1j
"v2328(,)",0.44274+2.33177*1j,0.44433+2.36512*1j,1.37056+1.30542*1j
"v2348(,)",0.42881-2.33041*1j,0.44948-2.35404*1j,1.37614+1.82147*1j
"v2350(,)",0.42953-2.36868*1j,0.45264-2.34729*1j,1.37991+1.85355*1j
"v2373(,)",0.4213+2.36299*1j,0.44881+2.35922*1j,1.39285-1.85706*1j
"v2379(,)",0.43817+2.33402*1j,0.44382+2.36078*1j,1.37507-1.83282*1j
"v2390(,)",0.4279-2.36493*1j,0.44882-2.35063*1j,1.38509+1.85196*1j
"v2411(,)",0.72158-2.16515*1j,0.7896+2.1225*1j,0.95991+1.19349*1j
"v2494(,)",0.69086-2.6435*1j,0.7704+2.02359*1j,0.88389-1.84553*1j
"v2536(,)",0.59935-2.47218*1j,0.70949-2.34643*1j,0.97734+1.54065*1j
"v2539(,)",0.67302+2.63898*1j,0.78092-2.06412*1j,0.87981+1.87993*1j
"v2548(,)",0.70479+2.63059*1j,0.7942-1.989*1j,0.85991+1.82175*1j
"v2593(,)",0.59042+2.46979*1j,0.7544+2.45928*1j,1.01001+1.47191*1j
"v2649(,)",0.69405-2.63313*1j,0.79285+2.01415*1j,0.86467-1.84105*1j
"v2782(,)",0.4792+2.12323*1j,0.79747-2.40398*1j,1.05293+1.33135*1j
"v2812(,)",0.46214+2.1803*1j,0.79035+2.32399*1j,1.06986-1.53748*1j
"v2884(,)",0.63548-2.47106*1j,0.6799-2.38039*1j,0.98708+1.57323*1j
"v2918(,)",0.61845+2.4424*1j,0.71461+2.46571*1j,1.00424+1.50259*1j
"v2933(,)",0.73916+2.31425*1j,0.78196+2.22342*1j,1.02228-0.41147*1j
"v2961(,)",0.65182+2.47645*1j,0.6619+2.38942*1j,0.99625-1.58576*1j
"v2973(,)",0.57649+2.03908*1j,0.75628+2.37783*1j,1.14454-1.528*1j
"v2980(,)",0.62614-2.42532*1j,0.69832-2.47408*1j,1.00647-1.51729*1j
"v3023(,)",0.74056-2.25943*1j,0.76364-2.34361*1j,1.01925-2.67329*1j
"v3065(,)",0.58082+2.05607*1j,0.74166+2.39559*1j,1.13874-1.55088*1j
"v3088(,)",0.51921+2.28125*1j,0.79076-2.42987*1j,1.18755-1.87815*1j
"v3088(,)",0.51921+2.28125*1j,0.76064-2.23952*1j,1.06948-1.1371*1j
"v3088(,)",0.76064-2.23952*1j,0.79076-2.42987*1j,1.07803+0.52151*1j
"v3097(,)",0.59919+2.09266*1j,0.71818+2.44088*1j,1.11152-1.59837*1j
"v3131(,)",0.59534-2.08393*1j,0.72407-2.43092*1j,1.1176+1.58724*1j
"v3146(,)",0.76179-2.31899*1j,0.77551-2.25682*1j,0.99948+0.43755*1j
"v3173(,)",0.7645+2.2667*1j,0.76873+2.32656*1j,0.99811-0.45274*1j
"v3176(,)",0.52759-2.26906*1j,0.75194+2.2547*1j,1.0798-2.0277*1j
"v3176(,)",0.75194+2.2547*1j,0.77221+2.44693*1j,1.09419+2.61836*1j
"v3182(,)",0.7352+2.5015*1j,0.74059+2.29871*1j,1.1367+2.60366*1j
"v3182(,)",0.55873-2.24223*1j,0.74059+2.29871*1j,1.08783-2.09454*1j
"v3182(,)",0.55873-2.24223*1j,0.7352+2.5015*1j,1.13478+1.81091*1j
"v3196(,)",0.70998-2.48519*1j,0.75678-2.42624*1j,1.07585+0.50911*1j
"v3197(,)",0.70925+2.50003*1j,0.73478+2.42997*1j,1.08772-0.52905*1j
"v3230(,)",0.66938+1.9987*1j,0.67733+2.13765*1j,1.05608-2.38135*1j
"v3235(,)",0.55041+2.24867*1j,0.74387-2.48767*1j,1.14651-1.82201*1j
"v3235(,)",0.55041+2.24867*1j,0.74277-2.28772*1j,1.08706+2.0778*1j
"v3235(,)",0.74277-2.28772*1j,0.74387-2.48767*1j,1.12598-2.60779*1j
"v3236(,)",0.62689+2.08616*1j,0.73673+1.97606*1j,1.09223-2.36442*1j
"v3281(,)",0.58067+2.02219*1j,0.69211-2.14814*1j,1.12735+1.03725*1j
"v3281(,)",0.58067+2.02219*1j,0.65608-2.22824*1j,1.11064-2.08016*1j
"v3311(,)",0.67035+2.22405*1j,0.67465+2.00565*1j,1.10161+0.73324*1j
"v3311(,)",0.57624-2.25681*1j,0.67465+2.00565*1j,1.1667-2.08787*1j
"v3316(,)",0.72039-2.42352*1j,0.75431-2.36406*1j,1.05114+0.47749*1j
"v3323(,)",0.72203+2.43395*1j,0.73593+2.36898*1j,1.05741-0.49416*1j
"v3330(,)",0.66163-2.21532*1j,0.66435-1.99539*1j,1.10871+2.38946*1j
