"name","left geod","right geod","ortho"
"m026(,)",0.39709+1.53542*1j,0.79418+3.07085*1j,0.93726-1.87794*1j
"m034(,)",0.55778-1.42316*1j,0.77749+2.92493*1j,0.8254+2.35194*1j
