"name","geod","length","ortho","move"
"s027(,)",2,0.96326+3.11016*1j,1.24518+1.6881*1j,1.61028574601144
"s027(,)",0,0.06324+1.42439*1j,3.91247-1.7495*1j,1.9006494016532
"s027(,)",4,1.06985+2.20486*1j,1.05196+2.26848*1j,1.47619121929166
"s027(,)",5,1.81375-2.38429*1j,0.9784-2.88073*1j,2.10189231732319
"s027(,)",3,1.05196+2.26885*1j,1.06985+2.20449*1j,1.48156862720777
"s028(,)",4,1.72909+3.13191*1j,0.75944+0.67018*1j,1.92405408145265
"s028(,)",5,1.74332-3.07578*1j,0.7711+0.64616*1j,1.94298964772862
"s028(,)",3,1.72909+3.13191*1j,0.75944+0.67018*1j,1.92405408145265
"s028(,)",1,1.03699-2.21525*1j,1.16247+0.59316*1j,1.52848406102388
"s028(,)",6,1.74332-3.07578*1j,0.7711+0.64616*1j,1.94298964772862
"s028(,)",2,1.03699-2.21525*1j,1.16247+0.59316*1j,1.52848406102388
"s028(,)",0,0.06197+2.70124*1j,3.71553-1.84617*1j,1.34366554478144
"s029(,)",0,0.06197-2.70124*1j,3.71553-1.29543*1j,1.34366554478144
"s029(,)",6,1.78075-3.0749*1j,0.75045+0.6307*1j,1.9682077493401
"s029(,)",2,1.05201-2.20558*1j,1.14739+0.58032*1j,1.52808800582599
"s029(,)",1,1.05201-2.20558*1j,1.14739+0.58032*1j,1.52808800582599
"s029(,)",3,1.72909-3.13191*1j,0.75291+0.65699*1j,1.92088878451066
"s029(,)",5,1.78075-3.0749*1j,0.75045+0.6307*1j,1.9682077493401
"s029(,)",4,1.72909-3.13191*1j,0.75291+0.65699*1j,1.92088878451066
"s030(,)",0,0.06064+1.80762*1j,3.73723-1.98146*1j,1.34194064173552
"s030(,)",6,1.73531-3.08041*1j,0.7738+0.65205*1j,1.93682757107295
"s030(,)",2,1.0349-2.21915*1j,1.16423+0.59779*1j,1.52867142750937
"s030(,)",1,1.0349-2.21915*1j,1.16423+0.59779*1j,1.52867142750937
"s030(,)",3,1.73145+3.12771*1j,0.75927+0.67386*1j,1.92618191209982
"s030(,)",5,1.73531-3.08041*1j,0.7738+0.65205*1j,1.93682757107295
"s030(,)",4,1.73145+3.12771*1j,0.75927+0.67386*1j,1.92618191209982
"s031(,)",1,1.05648+2.20528*1j,1.14257-0.57931*1j,1.52813856809612
"s031(,)",6,1.78909+3.07924*1j,0.74413-0.62978*1j,1.97310072467186
"s031(,)",2,1.05648+2.20528*1j,1.14257-0.57931*1j,1.52813856809612
"s031(,)",0,0.06064+1.80762*1j,3.73723+1.16013*1j,1.34194064173552
"s031(,)",4,1.73145+3.12771*1j,0.74992-0.65491*1j,1.92166030996341
"s031(,)",5,1.78909+3.07924*1j,0.74413-0.62978*1j,1.97310072467186
