"name","geod","length","ortho","move"
"m003(-18,7)",4,0.86627-2.67048*1j,1.08006-1.67342*1j,1.39146060082727
"m003(-18,7)",5,1.07221-1.74182*1j,0.85911-2.54079*1j,1.30857294200072
"m003(-18,7)",1,0.85246+2.67691*1j,1.10979+1.67075*1j,1.40630373647665
"m003(-17,1)",1,0.85762+2.67236*1j,1.09708+1.67566*1j,1.39923964821381
"m003(-17,1)",5,1.08733-1.74447*1j,0.85016-2.54147*1j,1.31796824854189
"m003(-17,1)",4,0.85942-2.67152*1j,1.09321-1.67599*1j,1.39730728960494
"m003(-17,1)",6,1.09175+1.744*1j,0.84776+2.54239*1j,1.32070854624709
"m003(-17,1)",3,0.85942-2.67152*1j,1.09321-1.67599*1j,1.39730728960494
"m003(-17,1)",2,0.85762+2.67236*1j,1.09708+1.67566*1j,1.39923964821381
"m003(-17,1)",0,0.0197+0.3798*1j,4.71737+2.19176*1j,1.74961556585
"m003(-17,2)",0,0.02077-2.94741*1j,4.66391+2.29965*1j,1.74873265600943
"m003(-17,2)",2,0.85643+2.67253*1j,1.09938+1.67615*1j,1.40028553731138
"m003(-17,2)",4,0.86031-2.67071*1j,1.09105-1.67686*1j,1.39612842074798
"m003(-17,2)",6,1.09439+1.7445*1j,0.84621+2.5425*1j,1.32237588356237
"m003(-17,2)",3,0.86031-2.67071*1j,1.09105-1.67686*1j,1.39612842074798
"m003(-17,2)",1,0.85643+2.67253*1j,1.09938+1.67615*1j,1.40028553731138
"m003(-17,2)",5,1.08488-1.74553*1j,0.85139-2.54052*1j,1.31649084531777
"m003(-17,3)",0,0.0218+2.226*1j,4.61481+2.41321*1j,1.74804350170356
"m003(-17,3)",2,0.8552+2.67291*1j,1.10192+1.67628*1j,1.40151690047998
"m003(-17,3)",4,0.8614-2.67001*1j,1.08859-1.67742*1j,1.39485896597631
"m003(-17,3)",6,1.09729+1.74459*1j,0.84458+2.54288*1j,1.32419822373514
"m003(-17,3)",3,0.8614-2.67001*1j,1.08859-1.67742*1j,1.39485896597631
"m003(-17,3)",1,0.8552+2.67291*1j,1.10192+1.67628*1j,1.40151690047998
"m003(-17,3)",5,1.08208-1.74622*1j,0.85287-2.53972*1j,1.31478733890472
"m003(-17,4)",0,0.02276-1.47113*1j,4.57092+2.53231*1j,1.74769079183106
"m003(-17,4)",2,0.85397+2.67355*1j,1.10464+1.67596*1j,1.40291761191742
"m003(-17,4)",4,0.86269-2.66947*1j,1.0859-1.67756*1j,1.39356001175786
"m003(-17,4)",3,0.86269-2.66947*1j,1.0859-1.67756*1j,1.39356001175786
"m003(-17,4)",6,1.10039+1.74414*1j,0.84293+2.54359*1j,1.3261389163923
"m003(-17,4)",1,0.85397+2.67355*1j,1.10464+1.67596*1j,1.40291761191742
"m003(-17,4)",5,1.07899-1.74644*1j,0.85458-2.53914*1j,1.31289176572631
"m003(-17,5)",0,0.02362+2.59315*1j,4.53313+2.65668*1j,1.7475914235497
"m003(-17,5)",2,0.8528+2.67445*1j,1.10743+1.6751*1j,1.40444043916424
"m003(-17,5)",4,0.86414-2.66915*1j,1.08306-1.67719*1j,1.39227377816814
"m003(-17,5)",3,0.86414-2.66915*1j,1.08306-1.67719*1j,1.39227377816814
"m003(-17,5)",6,1.10355+1.74308*1j,0.84133+2.54464*1j,1.32809985600295
"m003(-17,5)",1,0.8528+2.67445*1j,1.10743+1.6751*1j,1.40444043916424
"m003(-17,5)",5,1.07573-1.74609*1j,0.85649-2.53887*1j,1.3108864469036
"m003(-17,6)",6,1.10663+1.74136*1j,0.83989+2.54605*1j,1.33000406121672
"m003(-17,6)",3,0.86571-2.6691*1j,1.08019-1.67626*1j,1.39107272842718
"m003(-17,6)",4,0.86571-2.6691*1j,1.08019-1.67626*1j,1.39107272842718
"m003(-17,6)",5,1.07242-1.74508*1j,0.85852-2.53896*1j,1.30882832899893
"m003(-17,6)",1,0.85177+2.67561*1j,1.11017+1.67365*1j,1.4060426714485
"m003(-17,6)",0,0.02434+1.1133*1j,4.50238+2.78589*1j,1.74558212765448
