"name","left geod","right geod","ortho"
"m016(-4,1)",0.79139+2.54962j,0.79139-2.54962j,0.6681+1.09975j
"m009(6,1)",0.79395-1.5125j,0.79395-1.5125j,1.16509+0.8954j
"m009(6,1)",0.37793-0.94567j,0.79395-1.5125j,1.18971+0.33011j
"m009(-6,1)",0.37793+0.94567j,0.53881-1.52735j,1.30056+1.02804j
"m015(-5,1)",0.44046+0.93385j,0.5348-3.03229j,1.25542+0.86062j
"m011(4,1)",0.52242+1.77783j,0.74409-2.79165j,0.92756-0.8558j
"m011(4,1)",0.40322-1.66644j,0.74409-2.79165j,0.88576+1.82372j
"m016(4,1)",0.46064-1.39014j,0.59613+2.67213j,0.97537+2.53471j
"m016(4,1)",0.58971+3.01682j,0.59613+2.67213j,0.87042+1.22362j
"m017(1,3)",0.62635-3.018j,0.78545-2.08724j,0.7058-1.60024j
"m017(1,3)",0.78545-2.08724j,0.78545-2.08724j,0.63411-0.98344j
"m017(1,3)",0.62635-3.018j,0.78545-2.08724j,0.7058+1.54135j
"m011(-2,3)",0.43861+2.49286j,0.76833+2.85975j,0.80097-1.57608j
"m011(-2,3)",0.76833+2.85975j,0.78545-2.08724j,0.5697+2.08077j
"m034(-3,2)",0.70316-2.85929j,0.70316-2.85929j,0.59867+1.50735j
"m011(4,3)",0.39395+1.78918j,0.75801-2.99162j,0.90488+1.15921j
"m011(4,3)",0.61254+1.88726j,0.75801-2.99162j,0.91367-0.67906j
"m015(7,1)",0.79211-2.76867j,0.79211-2.76867j,1.22406+0.27731j
"m015(7,1)",0.40457-0.80418j,0.79211-2.76867j,1.19492-0.1573j
"m015(-6,1)",0.56254-2.98613j,0.56254-2.98613j,1.47703+0.62889j
"m015(-6,1)",0.33912+0.82142j,0.56254-2.98613j,1.38063+0.78265j
"m038(-5,1)",0.65281-1.93876j,0.65281-1.93876j,0.84636+0.4558j
"m016(-5,1)",0.3159+1.21351j,0.71183+2.54187j,1.15086+3.1345j
"m016(-5,1)",0.65875+3.10404j,0.71183+2.54187j,0.65281-1.85446j
"m016(-4,3)",0.67054+2.39406j,0.67054-2.39406j,0.77153-1.88953j
"m016(-4,3)",0.67054-2.39406j,0.7672+3.14159j,0.73337+2.10284j
"m016(-4,3)",0.67054+2.39406j,0.7672+3.14159j,0.60192+1.41477j
"m017(-4,3)",0.61497-2.65968j,0.67054-2.39406j,0.74298-1.69751j
"m017(-4,3)",0.61497-2.65968j,0.67054-2.39406j,0.74298+1.44408j
"m017(-4,3)",0.67054-2.39406j,0.67054-2.39406j,0.9347-0.86732j
"m016(-1,4)",0.49958+2.41582j,0.68509-2.19579j,0.92401-1.87961j
"m017(-1,4)",0.68509-2.19579j,0.71887-2.8813j,0.6985+1.4974j
"m017(-1,4)",0.68509-2.19579j,0.71887-2.8813j,0.6985+1.4974j
"m017(-1,4)",0.68509-2.19579j,0.68509-2.19579j,0.78538+2.1512j
"m019(1,4)",0.4218+2.43773j,0.79413+2.30486j,0.95087-0.91832j
"m019(1,4)",0.36489+1.62824j,0.79413+2.30486j,0.97941-1.69874j
"m015(8,1)",0.30772-0.73332j,0.73456-2.80418j,1.35665-0.08321j
"m015(8,1)",0.73456-2.80418j,0.73456-2.80418j,1.28787+0.32763j
"m019(-4,1)",0.3942+2.27953j,0.76472-3.0077j,1.03989-0.86417j
